course_id,course_name,group_email
867771696994,07. 7-А клас. Біологія (2026-2027),class-7-a@schoolgus.ukr.education
867771753776,07. 7-А клас. Всесвітня історія (2026-2027),class-7-a@schoolgus.ukr.education
867772416483,07. 7-А клас. Історія України (2026-2027),class-7-a@schoolgus.ukr.education
867772691200,07. 7-А клас. Алгебра (2026-2027),class-7-a@schoolgus.ukr.education
867772479478,07. 7-А клас. Англійська мова (2026-2027),class-7-a@schoolgus.ukr.education
867772051115,07. 7-А клас. Українська література (2026-2027),class-7-a@schoolgus.ukr.education
867754393159,07. 7-А клас. Зарубіжна література (2026-2027),class-7-a@schoolgus.ukr.education
798180293763,07. 7-А клас. Друга іноземна мова (Німецька) (2026-2027),class-7-a@schoolgus.ukr.education
867772402658,07. 7-А клас. Українська мова (2026-2027),class-7-a@schoolgus.ukr.education
867762797896,06. 6-Г клас. Математика (2026-2027),class-6-g@schoolgus.ukr.education
867763366407,06. 6-Г клас. Українська мова (2026-2027),class-6-g@schoolgus.ukr.education
867763715491,06. 6-Г клас. Англійська мова (Гр. 2) (2026-2027),class-6-g@schoolgus.ukr.education
798178933434,06. 6-Г клас. Англійська мова (Гр. 1) (2026-2027),class-6-g@schoolgus.ukr.education
867762116767,06. 6-Г клас. Українська література (2026-2027),class-6-g@schoolgus.ukr.education
867762729989,06. 6-Г клас. Історія України. Всесвітня історія (2026-2027),class-6-g@schoolgus.ukr.education
867762999863,06. 6-Г клас. Географія (2026-2027),class-6-g@schoolgus.ukr.education
867763686035,06. 6-Г клас. Зарубіжна література (2026-2027),class-6-g@schoolgus.ukr.education
867763210300,06. 6-Г клас. Пізнаємо природу (2026-2027),class-6-g@schoolgus.ukr.education
867763725434,06. 6-Г клас. Інформатика (Гр. 1) (2026-2027),class-6-g@schoolgus.ukr.education
867762791806,06. 6-Г клас. Технології (Трудове) (Гр. 1) (2026-2027),class-6-g@schoolgus.ukr.education
867763359013,06. 6-Г клас. Інформатика (Гр. 2) (2026-2027),class-6-g@schoolgus.ukr.education
867741511686,06. 6-Г клас. Физична культура (2026-2027),class-6-g@schoolgus.ukr.education
867763399459,06. 6-Г клас. Технології (Трудове) (Гр. 2) (2026-2027),class-6-g@schoolgus.ukr.education
867763357503,06. 6-Г клас. Мистецтво (2026-2027),class-6-g@schoolgus.ukr.education
867763748582,06. 6-Г клас. Друга мова (Польська) (Гр. 1) (2026-2027),class-6-g@schoolgus.ukr.education
867763215828,06. 6-Г клас. Логіка (2026-2027),class-6-g@schoolgus.ukr.education
867762079910,06. 6-Г клас. Друга мова (Польська) (Гр. 2) (2026-2027),class-6-g@schoolgus.ukr.education
867762936779,06. 6-Г клас. Основи християнської етики (2026-2027),class-6-g@schoolgus.ukr.education
798179020268,06. 6-В клас. Математика (2026-2027),class-6-v@schoolgus.ukr.education
867760860680,06. 6-В клас. Українська мова (2026-2027),class-6-v@schoolgus.ukr.education
867763730143,06. 6-В клас. Англійська мова (Гр. 2) (2026-2027),class-6-v@schoolgus.ukr.education
867762429077,06. 6-В клас. Англійська мова (Гр. 1) (2026-2027),class-6-v@schoolgus.ukr.education
867763038604,06. 6-В клас. Українська література (2026-2027),class-6-v@schoolgus.ukr.education
867763072279,06. 6-В клас. Історія України. Всесвітня історія (2026-2027),class-6-v@schoolgus.ukr.education
867762902234,06. 6-В клас. Географія (2026-2027),class-6-v@schoolgus.ukr.education
867762495288,06. 6-В клас. Зарубіжна література (2026-2027),class-6-v@schoolgus.ukr.education
867763047529,06. 6-В клас. Пізнаємо природу (2026-2027),class-6-v@schoolgus.ukr.education
798179101024,06. 6-В клас. Інформатика (Гр. 1) (2026-2027),class-6-v@schoolgus.ukr.education
867763521859,06. 6-В клас. Технології (Трудове) (Гр. 1) (2026-2027),class-6-v@schoolgus.ukr.education
798179110978,06. 6-В клас. Інформатика (Гр. 2) (2026-2027),class-6-v@schoolgus.ukr.education
867762898271,06. 6-В клас. Физична культура (2026-2027),class-6-v@schoolgus.ukr.education
867763692659,06. 6-В клас. Технології (Трудове) (Гр. 2) (2026-2027),class-6-v@schoolgus.ukr.education
867762797851,06. 6-В клас. Мистецтво (2026-2027),class-6-v@schoolgus.ukr.education
867763314845,06. 6-В клас. Друга мова (Польська) (Гр. 1) (2026-2027),class-6-v@schoolgus.ukr.education
867762614695,06. 6-В клас. Логіка (2026-2027),class-6-v@schoolgus.ukr.education
867763212206,06. 6-В клас. Друга мова (Польська) (Гр. 2) (2026-2027),class-6-v@schoolgus.ukr.education
867763549591,06. 6-В клас. Основи християнської етики (2026-2027),class-6-v@schoolgus.ukr.education
867763058851,06. 6-Б клас. Математика (2026-2027),class-6-b@schoolgus.ukr.education
867763645074,06. 6-Б клас. Українська мова (2026-2027),class-6-b@schoolgus.ukr.education
798179126950,06. 6-Б клас. Англійська мова (Гр. 2) (2026-2027),class-6-b@schoolgus.ukr.education
867763811471,06. 6-Б клас. Англійська мова (Гр. 1) (2026-2027),class-6-b@schoolgus.ukr.education
867763065545,06. 6-Б клас. Українська література (2026-2027),class-6-b@schoolgus.ukr.education
867761949865,06. 6-Б клас. Історія України. Всесвітня історія (2026-2027),class-6-b@schoolgus.ukr.education
867763619384,06. 6-Б клас. Географія (2026-2027),class-6-b@schoolgus.ukr.education
867763175510,06. 6-Б клас. Зарубіжна література (2026-2027),class-6-b@schoolgus.ukr.education
867759717100,06. 6-Б клас. Пізнаємо природу (2026-2027),class-6-b@schoolgus.ukr.education
867761765359,06. 6-Б клас. Інформатика (Гр. 1) (2026-2027),class-6-b@schoolgus.ukr.education
867762809146,06. 6-Б клас. Технології (Трудове) (Гр. 1) (2026-2027),class-6-b@schoolgus.ukr.education
867761126257,06. 6-Б клас. Інформатика (Гр. 2) (2026-2027),class-6-b@schoolgus.ukr.education
867763327529,06. 6-Б клас. Физична культура (2026-2027),class-6-b@schoolgus.ukr.education
867763149978,06. 6-Б клас. Технології (Трудове) (Гр. 2) (2026-2027),class-6-b@schoolgus.ukr.education
867763542454,06. 6-Б клас. Мистецтво (2026-2027),class-6-b@schoolgus.ukr.education
867763132533,06. 6-Б клас. Друга мова (Польська) (Гр. 1) (2026-2027),class-6-b@schoolgus.ukr.education
867762903270,06. 6-Б клас. Логіка (2026-2027),class-6-b@schoolgus.ukr.education
867763322965,06. 6-Б клас. Друга мова (Польська) (Гр. 2) (2026-2027),class-6-b@schoolgus.ukr.education
867763464421,06. 6-Б клас. Основи християнської етики (2026-2027),class-6-b@schoolgus.ukr.education
867762012697,05. 5-Г клас. Основи християнської етики (2026-2027),class-5-g@schoolgus.ukr.education
867761841028,05. 5-Г клас. Друга мова (Польська) (Гр. 1) (2026-2027),class-5-g@schoolgus.ukr.education
867760844708,05. 5-Г клас. Фізична культура (2026-2027),class-5-g@schoolgus.ukr.education
867760962116,05. 5-Г клас. Друга мова (Польська) (Гр. 2) (2026-2027),class-5-g@schoolgus.ukr.education
867754884409,05. 5-Г клас. Логіка (2026-2027),class-5-g@schoolgus.ukr.education
867746134712,05. 5-Г клас. Мистецтво (2026-2027),class-5-g@schoolgus.ukr.education
867761437122,05. 5-Г клас. Технології (Трудове) (Гр. 2) (2026-2027),class-5-g@schoolgus.ukr.education
867760858967,05. 5-Г клас. Інформатика (Гр. 1) (2026-2027),class-5-g@schoolgus.ukr.education
867761798952,05. 5-Г клас. Інформатика (Гр. 2) (2026-2027),class-5-g@schoolgus.ukr.education
867761895101,05. 5-Г клас. Технології (Трудове) (Гр. 1) (2026-2027),class-5-g@schoolgus.ukr.education
867761244876,05. 5-Г клас. Англійська мова (Гр. 1) (2026-2027),class-5-g@schoolgus.ukr.education
867759759596,05. 5-Г клас. Англійська мова (Гр. 2) (2026-2027),class-5-g@schoolgus.ukr.education
867761958547,05. 5-Г клас. Математика (2026-2027),class-5-g@schoolgus.ukr.education
867760719468,05. 5-Г клас. Пізнаємо природу (2026-2027),class-5-g@schoolgus.ukr.education
867759412747,05. 5-Г клас. Вступ до історії України (2026-2027),class-5-g@schoolgus.ukr.education
867761545710,05. 5-Г клас. Зарубіжна література (2026-2027),class-5-g@schoolgus.ukr.education
798178751900,05. 5-Г клас. Українська література (2026-2027),class-5-g@schoolgus.ukr.education
867760909568,05. 5-Г клас. Українська мова (2026-2027),class-5-g@schoolgus.ukr.education
867761800852,05. 5-В клас. Основи християнської етики (2026-2027),class-5-v@schoolgus.ukr.education
867759714687,05. 5-В клас. Друга мова (Польська) (Гр. 1) (2026-2027),class-5-v@schoolgus.ukr.education
867761804871,05. 5-В клас. Фізична культура (2026-2027),class-5-v@schoolgus.ukr.education
867746491896,05. 5-В клас. Друга мова (Польська) (Гр. 2) (2026-2027),class-5-v@schoolgus.ukr.education
867760029722,05. 5-В клас. Логіка (2026-2027),class-5-v@schoolgus.ukr.education
867761865129,05. 5-В клас. Мистецтво (2026-2027),class-5-v@schoolgus.ukr.education
867761272864,05. 5-В клас. Технології (Трудове) (Гр. 2) (2026-2027),class-5-v@schoolgus.ukr.education
867761549693,05. 5-В клас. Інформатика (Гр. 1) (2026-2027),class-5-v@schoolgus.ukr.education
867761707653,05. 5-В клас. Інформатика (Гр. 2) (2026-2027),class-5-v@schoolgus.ukr.education
867759560500,05. 5-В клас. Технології (Трудове) (Гр. 1) (2026-2027),class-5-v@schoolgus.ukr.education
798178745507,05. 5-В клас. Англійська мова (Гр. 1) (2026-2027),class-5-v@schoolgus.ukr.education
867761298427,05. 5-В клас. Англійська мова (Гр. 2) (2026-2027),class-5-v@schoolgus.ukr.education
867760997113,05. 5-В клас. Математика (2026-2027),class-5-v@schoolgus.ukr.education
867762075664,05. 5-В клас. Пізнаємо природу (2026-2027),class-5-v@schoolgus.ukr.education
867761577542,05. 5-В клас. Вступ до історії України (2026-2027),class-5-v@schoolgus.ukr.education
867761812408,05. 5-В клас. Зарубіжна література (2026-2027),class-5-v@schoolgus.ukr.education
867761220080,05. 5-В клас. Українська література (2026-2027),class-5-v@schoolgus.ukr.education
867761493611,05. 5-В клас. Українська мова (2026-2027),class-5-v@schoolgus.ukr.education
867400251453,05. 5-Б клас. Українська мова (2026-2027),class-5-b@schoolgus.ukr.education
867399032607,05. 5-Б клас. Українська література (2026-2027),class-5-b@schoolgus.ukr.education
867399197602,05. 5-Б клас. Зарубіжна література (2026-2027),class-5-b@schoolgus.ukr.education
867400128322,05. 5-Б клас. Вступ до історії України (2026-2027),class-5-b@schoolgus.ukr.education
867399599207,05. 5-Б клас. Пізнаємо природу (2026-2027),class-5-b@schoolgus.ukr.education
867400215541,05. 5-Б клас. Математика (2026-2027),class-5-b@schoolgus.ukr.education
867399230602,05. 5-Б клас. Англійська мова (Гр. 2) (2026-2027),class-5-b@schoolgus.ukr.education
867398475040,05. 5-Б клас. Англійська мова (Гр. 1) (2026-2027),class-5-b@schoolgus.ukr.education
867400141148,05. 5-Б клас. Технології (Трудове) (Гр. 1) (2026-2027),class-5-b@schoolgus.ukr.education
867388482526,05. 5-Б клас. Інформатика (Гр. 2) (2026-2027),class-5-b@schoolgus.ukr.education
867400270244,05. 5-Б клас. Інформатика (Гр. 1) (2026-2027),class-5-b@schoolgus.ukr.education
867379495561,05. 5-Б клас. Технології (Трудове) (Гр. 2) (2026-2027),class-5-b@schoolgus.ukr.education
867400169428,05. 5-Б клас. Мистецтво (2026-2027),class-5-b@schoolgus.ukr.education
867399627744,05. 5-Б клас. Логіка (2026-2027),class-5-b@schoolgus.ukr.education
867383686133,05. 5-Б клас. Друга мова (Польська) (Гр. 2) (2026-2027),class-5-b@schoolgus.ukr.education
867398475024,05. 5-Б клас. Фізична культура (2026-2027),class-5-b@schoolgus.ukr.education
867398994904,05. 5-Б клас. Друга мова (Польська) (Гр. 1) (2026-2027),class-5-b@schoolgus.ukr.education
867399024932,05. 5-Б клас. Основи християнської етики (2026-2027),class-5-b@schoolgus.ukr.education
867395165268,06. 6-А клас. Основи християнської етики (2026-2027),class-6-a@schoolgus.ukr.education
867395279463,06. 6-А клас. Друга мова (Польська) (Гр. 2) (2026-2027),class-6-a@schoolgus.ukr.education
867394993183,06. 6-А клас. Логіка (2026-2027),class-6-a@schoolgus.ukr.education
867395053468,06. 6-А клас. Друга мова (Польська) (Гр. 1) (2026-2027),class-6-a@schoolgus.ukr.education
819800251319,06. 6-А клас. Мистецтво (2026-2027),class-6-a@schoolgus.ukr.education
867395140414,06. 6-А клас. Технології (Трудове) (Гр. 2) (2026-2027),class-6-a@schoolgus.ukr.education
867395381673,06. 6-А клас. Физична культура (2026-2027),class-6-a@schoolgus.ukr.education
867395307820,06. 6-А клас. Інформатика (Гр. 2) (2026-2027),class-6-a@schoolgus.ukr.education
867394089843,06. 6-А клас. Технології (Трудове) (Гр. 1) (2026-2027),class-6-a@schoolgus.ukr.education
867394913143,06. 6-А клас. Інформатика (Гр. 1) (2026-2027),class-6-a@schoolgus.ukr.education
867395102557,06. 6-А клас. Пізнаємо природу (2026-2027),class-6-a@schoolgus.ukr.education
867394773486,06. 6-А клас. Зарубіжна література (2026-2027),class-6-a@schoolgus.ukr.education
819800136252,06. 6-А клас. Географія (2026-2027),class-6-a@schoolgus.ukr.education
867395408010,06. 6-А клас. Історія України. Всесвітня історія (2026-2027),class-6-a@schoolgus.ukr.education
867395041278,06. 6-А клас. Українська література (2026-2027),class-6-a@schoolgus.ukr.education
867395139915,06. 6-А клас. Англійська мова (Гр. 1) (2026-2027),class-6-a@schoolgus.ukr.education
867394252832,06. 6-А клас. Англійська мова (Гр. 2) (2026-2027),class-6-a@schoolgus.ukr.education
867386203452,06. 6-А клас. Українська мова (2026-2027),class-6-a@schoolgus.ukr.education
867395327327,06. 6-А клас. Математика (2026-2027),class-6-a@schoolgus.ukr.education
867375751568,05. 5-А клас. Друга мова (Польська) (Гр. 2) (2026-2027),class-5-a@schoolgus.ukr.education
867378521134,05. 5-А клас. Друга мова (Польська) (Гр. 1) (2026-2027),class-5-a@schoolgus.ukr.education
867377234839,05. 5-А клас. Логіка (2026-2027),class-5-a@schoolgus.ukr.education
819798666398,05. 5-А клас. Основи християнської етики (2026-2027),class-5-a@schoolgus.ukr.education
867377628712,05. 5-А клас. Фізична культура (2026-2027),class-5-a@schoolgus.ukr.education
819798674885,05. 5-А клас. Мистецтво (2026-2027),class-5-a@schoolgus.ukr.education
867377886536,05. 5-А клас. Технології (Трудове) (Гр. 2) (2026-2027),class-5-a@schoolgus.ukr.education
867378182563,05. 5-А клас. Технології (Трудове) (Гр. 1) (2026-2027),class-5-a@schoolgus.ukr.education
867378084948,"05. 5-А клас. Здоров’я, безпека та добробут (2026-2027)",class-5-a@schoolgus.ukr.education
867376872299,05. 5-А клас. Інформатика (Гр. 2) (2026-2027),class-5-a@schoolgus.ukr.education
867374997744,05. 5-А клас. Інформатика (Гр. 1) (2026-2027),class-5-a@schoolgus.ukr.education
867377294384,05. 5-А клас. Вступ до історії України (2026-2027),class-5-a@schoolgus.ukr.education
867376763383,05. 5-А клас. Пізнаємо природу (2026-2027),class-5-a@schoolgus.ukr.education
819798620903,05. 5-А клас. Математика (2026-2027),class-5-a@schoolgus.ukr.education
867377773157,05. 5-А клас. Англійська мова (Гр. 2) (2026-2027),class-5-a@schoolgus.ukr.education
819798717622,05. 5-А клас. Англійська мова (Гр. 1) (2026-2027),class-5-a@schoolgus.ukr.education
867377831999,05. 5-А клас. Зарубіжна література (2026-2027),class-5-a@schoolgus.ukr.education
867377185388,05. 5-А клас. Українська література (2026-2027),class-5-a@schoolgus.ukr.education
867376323037,05. 5-А клас. Українська мова (2026-2027),class-5-a@schoolgus.ukr.education
867335109249,04. 4-Г клас (2026-2027),class-4-g@schoolgus.ukr.education
867336386177,04. 4-В клас (2026-2027),class-4-v@schoolgus.ukr.education
867334808154,04. 4-Б клас (2026-2027),class-4-b@schoolgus.ukr.education
867336332385,04. 4-А клас (2026-2027),class-4-a@schoolgus.ukr.education
867324504631,03. 3-Г клас (2026-2027),class-3-g@schoolgus.ukr.education
867322809643,03. 3-В клас (2026-2027),class-3-v@schoolgus.ukr.education
867323419328,03. 3-Б клас (2026-2027),class-3-b@schoolgus.ukr.education
867323697954,03. 3-А клас (2026-2027),class-3-a@schoolgus.ukr.education
867271652276,02. 2-В клас (2026-2027),class-2-v@schoolgus.ukr.education
867270615070,02. 2-Г клас (2026-2027),class-2-g@schoolgus.ukr.education
867271596986,02. 2-А клас (2026-2027),class-2-a@schoolgus.ukr.education
867271054907,02. 2-Б клас (2026-2027),class-2-b@schoolgus.ukr.education
867270049349,01. 1-Г клас. НУШ (2026-2027),class-1-g@schoolgus.ukr.education
867270096376,01. 1-Г клас. Англійська мова (2026-2027),class-1-g@schoolgus.ukr.education
867267818221,01. 1-В клас. НУШ (2026-2027),class-1-v@schoolgus.ukr.education
867269784292,01. 1-Б клас. НУШ (2026-2027),class-1-b@schoolgus.ukr.education
867269734400,01. 1-Б клас. Англійська мова (2026-2027),class-1-b@schoolgus.ukr.education
867269419571,01. 1-А клас. Англійська мова (2026-2027),class-1-a@schoolgus.ukr.education
867269348958,01. 1-А клас. НУШ (2026-2027),class-1-a@schoolgus.ukr.education
