id,name,courseState,section
867754884409,05. 5-Г клас. Логіка (2026-2027),ACTIVE,
867746134712,05. 5-Г клас. Мистецтво (2026-2027),ACTIVE,
867761437122,05. 5-Г клас. Технології (Трудове) (Гр. 2) (2026-2027),ACTIVE,
867760858967,05. 5-Г клас. Інформатика (Гр. 1) (2026-2027),ACTIVE,
867761798952,05. 5-Г клас. Інформатика (Гр. 2) (2026-2027),ACTIVE,
867761895101,05. 5-Г клас. Технології (Трудове) (Гр. 1) (2026-2027),ACTIVE,
867761244876,05. 5-Г клас. Англійська мова (Гр. 1) (2026-2027),ACTIVE,
867759759596,05. 5-Г клас. Англійська мова (Гр. 2) (2026-2027),ACTIVE,
867761958547,05. 5-Г клас. Математика (2026-2027),ACTIVE,
867760719468,05. 5-Г клас. Пізнаємо природу (2026-2027),ACTIVE,
867759412747,05. 5-Г клас. Вступ до історії України (2026-2027),ACTIVE,
867761545710,05. 5-Г клас. Зарубіжна література (2026-2027),ACTIVE,
798178751900,05. 5-Г клас. Українська література (2026-2027),ACTIVE,
867760909568,05. 5-Г клас. Українська мова (2026-2027),ACTIVE,
867761800852,05. 5-В клас. Основи християнської етики (2026-2027),ACTIVE,
867759714687,05. 5-В клас. Друга мова (Польська) (Гр. 1) (2026-2027),ACTIVE,
867761804871,05. 5-В клас. Фізична культура (2026-2027),ACTIVE,
867746491896,05. 5-В клас. Друга мова (Польська) (Гр. 2) (2026-2027),ACTIVE,
867760029722,05. 5-В клас. Логіка (2026-2027),ACTIVE,
867761865129,05. 5-В клас. Мистецтво (2026-2027),ACTIVE,
867761272864,05. 5-В клас. Технології (Трудове) (Гр. 2) (2026-2027),ACTIVE,
867761549693,05. 5-В клас. Інформатика (Гр. 1) (2026-2027),ACTIVE,
867761707653,05. 5-В клас. Інформатика (Гр. 2) (2026-2027),ACTIVE,
867759560500,05. 5-В клас. Технології (Трудове) (Гр. 1) (2026-2027),ACTIVE,
798178745507,05. 5-В клас. Англійська мова (Гр. 1) (2026-2027),ACTIVE,
867761298427,05. 5-В клас. Англійська мова (Гр. 2) (2026-2027),ACTIVE,
867760997113,05. 5-В клас. Математика (2026-2027),ACTIVE,
867762075664,05. 5-В клас. Пізнаємо природу (2026-2027),ACTIVE,
867761577542,05. 5-В клас. Вступ до історії України (2026-2027),ACTIVE,
867761812408,05. 5-В клас. Зарубіжна література (2026-2027),ACTIVE,
867761220080,05. 5-В клас. Українська література (2026-2027),ACTIVE,
867761493611,05. 5-В клас. Українська мова (2026-2027),ACTIVE,
867400251453,05. 5-Б клас. Українська мова (2026-2027),ACTIVE,Середня школа
867399032607,05. 5-Б клас. Українська література (2026-2027),ACTIVE,Середня школа
867399197602,05. 5-Б клас. Зарубіжна література (2026-2027),ACTIVE,Середня школа
867400128322,05. 5-Б клас. Вступ до історії України (2026-2027),ACTIVE,Середня школа
867399599207,05. 5-Б клас. Пізнаємо природу (2026-2027),ACTIVE,Середня школа
867400215541,05. 5-Б клас. Математика (2026-2027),ACTIVE,Середня школа
867399230602,05. 5-Б клас. Англійська мова (Гр. 2) (2026-2027),ACTIVE,Середня школа
867398475040,05. 5-Б клас. Англійська мова (Гр. 1) (2026-2027),ACTIVE,Середня школа
867400141148,05. 5-Б клас. Технології (Трудове) (Гр. 1) (2026-2027),ACTIVE,Середня школа
867388482526,05. 5-Б клас. Інформатика (Гр. 2) (2026-2027),ACTIVE,Середня школа
867400270244,05. 5-Б клас. Інформатика (Гр. 1) (2026-2027),ACTIVE,Середня школа
867379495561,05. 5-Б клас. Технології (Трудове) (Гр. 2) (2026-2027),ACTIVE,Середня школа
867400169428,05. 5-Б клас. Мистецтво (2026-2027),ACTIVE,Середня школа
867399627744,05. 5-Б клас. Логіка (2026-2027),ACTIVE,Середня школа • Спецкурс
867383686133,05. 5-Б клас. Друга мова (Польська) (Гр. 2) (2026-2027),ACTIVE,Середня школа • Спецкурс
867398475024,05. 5-Б клас. Фізична культура (2026-2027),ACTIVE,Середня школа
867398994904,05. 5-Б клас. Друга мова (Польська) (Гр. 1) (2026-2027),ACTIVE,Середня школа • Спецкурс
867399024932,05. 5-Б клас. Основи християнської етики (2026-2027),ACTIVE,Середня школа • Спецкурс
867395165268,06. 6-А клас. Основи християнської етики (2026-2027),ACTIVE,Середня школа • Спецкурс
867395279463,06. 6-А клас. Друга мова (Польська) (Гр. 2) (2026-2027),ACTIVE,Середня школа • Спецкурс
867394993183,06. 6-А клас. Логіка (2026-2027),ACTIVE,Середня школа • Спецкурс
867394748201,06. 6 клас. Екстернат (2026-2027),ACTIVE,Екстернат
867395053468,06. 6-А клас. Друга мова (Польська) (Гр. 1) (2026-2027),ACTIVE,Середня школа • Спецкурс
819800251319,06. 6-А клас. Мистецтво (2026-2027),ACTIVE,Середня школа
867395140414,06. 6-А клас. Технології (Трудове) (Гр. 2) (2026-2027),ACTIVE,Середня школа
867395381673,06. 6-А клас. Физична культура (2026-2027),ACTIVE,Середня школа
867395307820,06. 6-А клас. Інформатика (Гр. 2) (2026-2027),ACTIVE,Середня школа
867394089843,06. 6-А клас. Технології (Трудове) (Гр. 1) (2026-2027),ACTIVE,Середня школа
867394913143,06. 6-А клас. Інформатика (Гр. 1) (2026-2027),ACTIVE,Середня школа
867395102557,06. 6-А клас. Пізнаємо природу (2026-2027),ACTIVE,Середня школа
867394773486,06. 6-А клас. Зарубіжна література (2026-2027),ACTIVE,Середня школа
819800136252,06. 6-А клас. Географія (2026-2027),ACTIVE,Середня школа
867395408010,06. 6-А клас. Історія України. Всесвітня історія (2026-2027),ACTIVE,Середня школа
867395041278,06. 6-А клас. Українська література (2026-2027),ACTIVE,Середня школа
867395139915,06. 6-А клас. Англійська мова (Гр. 1) (2026-2027),ACTIVE,Середня школа
867394252832,06. 6-А клас. Англійська мова (Гр. 2) (2026-2027),ACTIVE,Середня школа
867386203452,06. 6-А клас. Українська мова (2026-2027),ACTIVE,Середня школа
867395327327,06. 6-А клас. Математика (2026-2027),ACTIVE,Середня школа
867375751568,05. 5-А клас. Друга мова (Польська) (Гр. 2) (2026-2027),ACTIVE,Середня школа • Спецкурс
867378521134,05. 5-А клас. Друга мова (Польська) (Гр. 1) (2026-2027),ACTIVE,Середня школа • Спецкурс
867377234839,05. 5-А клас. Логіка (2026-2027),ACTIVE,Середня школа • Спецкурс
819798666398,05. 5-А клас. Основи християнської етики (2026-2027),ACTIVE,Середня школа • Спецкурс
867377628712,05. 5-А клас. Фізична культура (2026-2027),ACTIVE,Середня школа
819798674885,05. 5-А клас. Мистецтво (2026-2027),ACTIVE,Середня школа
867377886536,05. 5-А клас. Технології (Трудове) (Гр. 2) (2026-2027),ACTIVE,Середня школа
867378182563,05. 5-А клас. Технології (Трудове) (Гр. 1) (2026-2027),ACTIVE,Середня школа
867378084948,"05. 5-А клас. Здоров’я, безпека та добробут (2026-2027)",ACTIVE,Середня школа
867376872299,05. 5-А клас. Інформатика (Гр. 2) (2026-2027),ACTIVE,Середня школа
867374997744,05. 5-А клас. Інформатика (Гр. 1) (2026-2027),ACTIVE,Середня школа
867377294384,05. 5-А клас. Вступ до історії України (2026-2027),ACTIVE,Середня школа
867376763383,05. 5-А клас. Пізнаємо природу (2026-2027),ACTIVE,Середня школа
819798620903,05. 5-А клас. Математика (2026-2027),ACTIVE,Середня школа
867377773157,05. 5-А клас. Англійська мова (Гр. 2) (2026-2027),ACTIVE,Середня школа
819798717622,05. 5-А клас. Англійська мова (Гр. 1) (2026-2027),ACTIVE,Середня школа
867377831999,05. 5-А клас. Зарубіжна література (2026-2027),ACTIVE,Середня школа
867377185388,05. 5-А клас. Українська література (2026-2027),ACTIVE,Середня школа
867376323037,05. 5-А клас. Українська мова (2026-2027),ACTIVE,Середня школа
867376604112,05. 5 клас. Екстернат (2026-2027),ACTIVE,Екстернат
867335860978,04. 4-Г Інформатика (2026-2027),ACTIVE,Початкова школа
867335589149,04. 4-А Англійська мова (2026-2027),ACTIVE,Початкова школа
867335109249,04. 4-Г клас (2026-2027),ACTIVE,Початкова школа
867335907947,04. 4-В Інформатика (2026-2027),ACTIVE,Початкова школа
867336436019,04. 4-В Англійська мова (2026-2027),ACTIVE,Початкова школа
867336386177,04. 4-В клас (2026-2027),ACTIVE,Початкова школа
867336251785,04. 4-Б Інформатика (2026-2027),ACTIVE,Початкова школа
867335850617,04. 4-Б Англійська мова (2026-2027),ACTIVE,Початкова школа
867334808154,04. 4-Б клас (2026-2027),ACTIVE,Початкова школа
798125542813,04. 4-А Інформатика (2026-2027),ACTIVE,Початкова школа
867335080770,04. 4-Г Англійська мова (2026-2027),ACTIVE,Початкова школа
867336332385,04. 4-А клас (2026-2027),ACTIVE,Початкова школа
867331417458,02. 2-В Англійська мова (2026-2027),ACTIVE,Початкова школа
867324295576,03. 03 клас. Екстернат (2026-2027),ACTIVE,Екстернат
867317060340,03. 3-Г Інформатика (2026-2027),ACTIVE,Початкова школа
798124355764,03. 3-Г Англійська мова (2026-2027),ACTIVE,Початкова школа
867324504631,03. 3-Г клас (2026-2027),ACTIVE,Початкова школа
867323263592,03. 3-В Інформатика (2026-2027),ACTIVE,Початкова школа
867323939549,03. 3-В Англійська мова (2026-2027),ACTIVE,Початкова школа
867322809643,03. 3-В клас (2026-2027),ACTIVE,Початкова школа
867324393329,03. 3-Б Інформатика (2026-2027),ACTIVE,Початкова школа
867323305345,03. 3-Б Англійська мова (2026-2027),ACTIVE,Початкова школа
867323419328,03. 3-Б клас (2026-2027),ACTIVE,Початкова школа
867324738824,03. 3-А Інформатика (2026-2027),ACTIVE,Початкова школа
867324181198,03. 3-А Англійська мова (2026-2027),ACTIVE,Початкова школа
867323697954,03. 3-А клас (2026-2027),ACTIVE,Початкова школа
867312800722,04. 04 клас. Екстернат (2026-2027),ACTIVE,Екстернат
867272231020,02. 2-Г Англійська мова (2026-2027),ACTIVE,Початкова школа
867271652276,02. 2-В клас (2026-2027),ACTIVE,Початкова школа
867270615070,02. 2-Г клас (2026-2027),ACTIVE,Початкова школа
867271980954,02. 2-Б Англійська мова (2026-2027),ACTIVE,Початкова школа
867271596986,02. 2-А клас (2026-2027),ACTIVE,Початкова школа
867271144756,02. 2-А Англійська мова (2026-2027),ACTIVE,Початкова школа
867271054907,02. 2-Б клас (2026-2027),ACTIVE,Початкова школа
867270049349,01. 1-Г клас. НУШ (2026-2027),ACTIVE,Початкова школа
867270096376,01. 1-Г клас. Англійська мова (2026-2027),ACTIVE,Початкова школа
867270052567,01. 01 клас. Екстернат (2026-2027),ACTIVE,Екстернат
867268618041,02. 02 клас. Екстернат (2026-2027),ACTIVE,Екстернат
867267818221,01. 1-В клас. НУШ (2026-2027),ACTIVE,Початкова школа
867269784292,01. 1-Б клас. НУШ (2026-2027),ACTIVE,Початкова школа
867269734400,01. 1-Б клас. Англійська мова (2026-2027),ACTIVE,Початкова школа
867269419571,01. 1-А клас. Англійська мова (2026-2027),ACTIVE,Початкова школа
867269348958,01. 1-А клас. НУШ (2026-2027),ACTIVE,Початкова школа
